vertex_id,x_um,depth_um,temperature_K,bias_V,Ex_V_per_cm,Ey_or_Ez_V_per_cm,potential_V,lattice_temperature_K,electric_field_mag_V_per_cm,space_charge_cm-3,net_doping_cm-3,donor_cm-3,acceptor_cm-3,eMobility_cm2_per_Vs,hMobility_cm2_per_Vs,eVelocity_cm_per_s,hVelocity_cm_per_s,srh_recombination_cm-3_s-1,auger_recombination_cm-3_s-1,avalanche_generation_cm-3_s-1,eIonIntegral,hIonIntegral,eAlphaAvalanche_cm-1,hAlphaAvalanche_cm-1
17,-49.99999999999999,-70.0,300.0,-550.0,1085.014313288979,7.506657735235073e-05,0.5351434463640548,300.0,1085.014313288982,-70413.14513865528,9.00944214077003e+19,9.009443907508293e+19,17667382599754.26,62.74666799652208,50.59797678420393,2.252805548911891,541516.7293712395,0.009057700228369861,0.007098829235348107,0.0,0.0,0.0,0.0,0.0
18,-49.99999999999999,-61.25,300.0,-550.0,1085.021406131638,6.716547379684594e-05,0.5351433806807996,300.0,1085.02140613164,565778.9813183422,9.009422524563436e+19,9.009424291293667e+19,17667302334388.21,63.15056522117151,50.76479284112746,2.248014358478732,542856.0328116765,-0.003019233410183396,-0.002366271259702653,0.0,0.0,0.0,0.0,0.0
32,-49.99999999999999,-52.5,300.0,-550.0,1085.021411964123,2.642158866934001e-08,0.5351433806662516,300.0,1085.021411964123,127513.2943295521,9.009422520218742e+19,9.009424286948978e+19,17667302334560.4,63.15057786149487,50.76479806049741,2.242702911942586,542856.1499166099,-0.005830243826561326,-0.004569351395843006,0.0,0.0,0.0,0.0,0.0
33,-49.99999999999999,-43.75000000000001,300.0,-550.0,1085.021409400491,6.000925156977541e-09,0.5351433806580146,300.0,1085.021409400491,-353165.2010775295,9.009422517758561e+19,9.009424284488794e+19,17667302332257.82,63.15057786852738,50.76479806341361,2.242636970251399,542856.1433637678,-0.01186871064692871,-0.009301893910426127,0.0,0.0,0.0,0.0,0.0
43,-49.99999999999999,-35.0,300.0,-550.0,1085.021402630573,7.27682858355806e-09,0.5351433806439958,300.0,1085.021402630573,-324889.9954653078,9.009422513571868e+19,9.0094242803021e+19,17667302327717.48,63.15057787146167,50.76479806463638,2.242615720532891,542856.1432836226,-0.01166048765312355,-0.009138702784943805,0.0,0.0,0.0,0.0,0.0
44,-49.99999999999999,-26.25,300.0,-550.0,1085.021387522821,2.25718792482563e-08,0.5351433806139434,300.0,1085.021387522821,-42137.93934339794,9.009422504596804e+19,9.009424271327037e+19,17667302317510.34,63.15057787663259,50.76479806677632,2.242622291084863,542856.1436766937,-0.0001041114969029007,0.0,0.0,0.0,0.0,0.0,0.0
50,-49.99999999999999,-17.5,300.0,-550.0,1085.021342318321,1.740471920958276e-07,0.5351433805259398,300.0,1085.021342318321,268889.3223908559,9.00942247831487e+19,9.0094242450451e+19,17667302286861.2,63.15057790246248,50.76479807729055,2.242683679427195,542856.1450083748,-0.014367386572605,-0.01126018731595495,0.0,0.0,0.0,0.0,0.0
51,-49.99999999999999,-8.75,300.0,-550.0,1085.021039139884,9.056753048800823e-05,0.5351433799532078,300.0,1085.021039139888,466815.761677729,9.009422307269526e+19,9.009424073999735e+19,17667302080674.92,63.15058788241176,50.76480207092902,2.242754138201308,542856.2115564309,0.005830243826576664,0.004650946846551967,0.0,0.0,0.0,0.0,0.0
52,-49.99999999999999,0.0,300.0,-550.0,1084.999529312232,0.0,0.5351431200194511,300.0,1084.999529312232,14412.47260657357,9.009344678747088e+19,9.009346445485816e+19,17667387283209.58,63.35257126248776,50.84822469938187,2.243299682260816,544195.5519964022,-0.002811010419088013,-0.002203061102654131,0.0,0.0,0.0,0.0,0.0
97,-48.55507548828125,-17.5,300.0,-550.0,124695.634741679,-0.03233208720872425,-33.78839753801068,300.0,124695.6347416832,-1.710607231254463e+16,-1.713038723569029e+16,10394307431.92602,1.713039762999772e+16,87.4435319897998,61.64215199194248,10918879.13417859,7664382.394735206,-2505759177474.54,-5200.260992045064,52391335984147.47,0.0,0.0,0.002106840682255649,2.816609619309026e-07
98,-48.6049779296875,-8.75,300.0,-550.0,141749.8724640862,0.1315791008431092,-33.13316707271848,300.0,141749.8724641473,-2.70885125227907e+16,-2.711267997958047e+16,11202919821.90393,2.711269118250029e+16,85.80014380953871,54.78699792942128,12128422.07562199,7724196.174153962,-3495766854625.794,-5239.416640599659,3.407409371165765e+16,0.0,0.0,0.005425493934495364,0.0001832482803186981
