vertex_id,x_um,depth_um,temperature_K,bias_V,Ex_V_per_cm,Ey_or_Ez_V_per_cm,potential_V,lattice_temperature_K,electric_field_mag_V_per_cm,space_charge_cm-3,net_doping_cm-3,donor_cm-3,acceptor_cm-3,eMobility_cm2_per_Vs,hMobility_cm2_per_Vs,eVelocity_cm_per_s,hVelocity_cm_per_s,srh_recombination_cm-3_s-1,auger_recombination_cm-3_s-1,avalanche_generation_cm-3_s-1,eIonIntegral,hIonIntegral,eAlphaAvalanche_cm-1,hAlphaAvalanche_cm-1
17,-49.99999999999999,-70.0,253.0,-510.0,1005.207021400824,7.003499683547749e-05,0.5451894817739237,253.0,1005.207021400827,70688.08214339096,9.00944214077003e+19,9.009443907508293e+19,17667382599754.26,69.89876364007738,53.50181611607547,2.92598325114887e-09,1590.2219809675,3.425207571171402e-06,3.065666265454015e-06,0.0,0.0,0.0,0.0,0.0
18,-49.99999999999999,-61.25,253.0,-510.0,1005.213668542051,6.272645427492906e-05,0.5451894204933014,253.0,1005.213668542053,-480678.4272941301,9.009422524563436e+19,9.009424291293667e+19,17667302334388.21,70.44975725600662,53.73136299331097,3.975458027798876e-09,1748.385474329554,1.102365655354994e-06,9.923522374185178e-07,0.0,0.0,0.0,0.0,0.0
32,-49.99999999999999,-52.5,253.0,-510.0,1005.213676255961,2.946466264363411e-08,0.5451894204797278,253.0,1005.213676255961,424128.1522957137,9.009422520218742e+19,9.009424286948978e+19,17667302334560.4,70.44977434294144,53.73137025719629,3.530415017186905e-09,1807.988084108041,1.200791160297481e-06,1.063234539578525e-06,0.0,0.0,0.0,0.0,0.0
33,-49.99999999999999,-43.75000000000001,253.0,-510.0,1005.213674366992,6.663879678020001e-09,0.545189420472043,253.0,1005.213674366992,14137.67091906572,9.009422517758561e+19,9.009424284488794e+19,17667302332257.82,70.44977435209856,53.73137026108381,3.516077733345155e-09,1842.501658113099,-2.283471714664121e-06,-2.073307351611982e-06,0.0,0.0,0.0,0.0,0.0
43,-49.99999999999999,-35.0,253.0,-510.0,1005.213668351663,7.426336495303413e-09,0.5451894204589639,253.0,1005.213668351663,-14137.53469311689,9.009422513571868e+19,9.0094242803021e+19,17667302327717.48,70.44977435631667,53.73137026253273,3.548204221413421e-09,1856.351908008004,-6.299232316315142e-07,-5.670584206901914e-07,0.0,0.0,0.0,0.0,0.0
44,-49.99999999999999,-26.25,253.0,-510.0,1005.213654161868,2.08582832012881e-08,0.545189420430926,253.0,1005.213654161868,197926.5073982528,9.009422504596804e+19,9.009424271327037e+19,17667302317510.34,70.44977436416156,53.73137026503251,3.531949422945506e-09,1835.883919923511,2.814969441353646e-06,2.534042314934909e-06,0.0,0.0,0.0,0.0,0.0
50,-49.99999999999999,-17.5,253.0,-510.0,1005.213611215672,1.607463313691866e-07,0.5451894203488209,253.0,1005.213611215672,438265.755101805,9.00942247831487e+19,9.0094242450451e+19,17667302286861.2,70.44977440159634,53.73137027822843,3.482797920274665e-09,1811.013462522522,-1.141735857332622e-06,-1.027793383478855e-06,0.0,0.0,0.0,0.0,0.0
51,-49.99999999999999,-8.75,253.0,-510.0,1005.213329786737,8.449994374633952e-05,0.5451894198144781,253.0,1005.213329786741,862393.8392845447,9.009422307269526e+19,9.009424073999735e+19,17667302080674.92,70.44978776954984,53.73137569939389,3.171637473440529e-09,12930.24321087632,2.834654542349055e-06,2.551762834674271e-06,0.0,0.0,0.0,0.0,0.0
52,-49.99999999999999,0.0,253.0,-510.0,1005.19312124438,0.0,0.5451891773037095,253.0,1005.19312124438,268614.5214288679,9.009344678747088e+19,9.009346445485816e+19,17667387283209.58,70.72533341491234,53.84616888611987,3.358425504912671e-09,18821.29809315569,1.141735858432859e-06,1.027784508117401e-06,0.0,0.0,0.0,0.0,0.0
97,-48.55507548828125,-17.5,253.0,-510.0,125132.4448488928,0.0111162515723533,-33.82667356877975,253.0,125132.4448488933,-1.713038723566537e+16,-1.713038723569029e+16,10394307431.92602,1.713039762999772e+16,93.64715940050395,68.37917018304405,11689470.88452547,8531569.26966884,-26049064403822.2,-7.665075015238854e-10,4917084852.783418,0.0,0.0,0.110488448193872,1.192659948010182e-06
