vertex_id,x_um,depth_um,temperature_K,bias_V,Ex_V_per_cm,Ey_or_Ez_V_per_cm,potential_V,lattice_temperature_K,electric_field_mag_V_per_cm,space_charge_cm-3,net_doping_cm-3,donor_cm-3,acceptor_cm-3,eMobility_cm2_per_Vs,hMobility_cm2_per_Vs,eVelocity_cm_per_s,hVelocity_cm_per_s,srh_recombination_cm-3_s-1,auger_recombination_cm-3_s-1,avalanche_generation_cm-3_s-1,eIonIntegral,hIonIntegral,eAlphaAvalanche_cm-1,hAlphaAvalanche_cm-1
17,-49.99999999999999,-70.0,253.0,-550.0,1005.207021401402,7.003499683547749e-05,0.5451894817739237,253.0,1005.207021401405,70688.08214339096,9.00944214077003e+19,9.009443907508293e+19,17667382599754.26,69.89876364007715,53.5018161160754,4.323952078502578e-08,62250.73623253056,3.425207571171402e-06,3.065666265454015e-06,0.0,0.0,0.0,0.0,0.0
18,-49.99999999999999,-61.25,253.0,-550.0,1005.213668542456,6.272645390749718e-05,0.5451894204933014,253.0,1005.213668542458,-480678.4272941301,9.009422524563436e+19,9.009424291293667e+19,17667302334388.21,70.44975725600644,53.7313629933109,3.548365483382699e-08,63827.51008615277,1.102365655354994e-06,9.923522374185178e-07,0.0,0.0,0.0,0.0,0.0
32,-49.99999999999999,-52.5,253.0,-550.0,1005.213676256404,2.946474429516227e-08,0.5451894204797278,253.0,1005.213676256404,424128.1522957137,9.009422520218742e+19,9.009424286948978e+19,17667302334560.4,70.44977434294127,53.73137025719623,3.406281495959468e-08,65581.94687870883,1.200791160297481e-06,1.063234539578525e-06,0.0,0.0,0.0,0.0,0.0
33,-49.99999999999999,-43.75000000000001,253.0,-550.0,1005.213674367185,6.663349339453538e-09,0.545189420472043,253.0,1005.213674367185,14137.67091906572,9.009422517758561e+19,9.009424284488794e+19,17667302332257.82,70.44977435209844,53.73137026108377,2.149336898430531e-08,66519.39528598644,-2.283471714664121e-06,-2.073307351611982e-06,0.0,0.0,0.0,0.0,0.0
43,-49.99999999999999,-35.0,253.0,-550.0,1005.213668351817,7.426255240141883e-09,0.5451894204589639,253.0,1005.213668351817,-14137.53469311689,9.009422513571868e+19,9.0094242803021e+19,17667302327717.48,70.44977435631661,53.73137026253271,1.49901063602696e-08,66681.0531536083,-6.299232316315142e-07,-5.670584206901914e-07,0.0,0.0,0.0,0.0,0.0
44,-49.99999999999999,-26.25,253.0,-550.0,1005.213654161945,2.085811950186512e-08,0.545189420430926,253.0,1005.213654161945,197926.5073982528,9.009422504596804e+19,9.009424271327037e+19,17667302317510.34,70.44977436416151,53.7313702650325,1.032653345162582e-08,66856.39889150692,2.814969441353646e-06,2.534042314934909e-06,0.0,0.0,0.0,0.0,0.0
50,-49.99999999999999,-17.5,253.0,-550.0,1005.213611215672,1.607461684624969e-07,0.5451894203488209,253.0,1005.213611215672,438265.755101805,9.00942247831487e+19,9.0094242450451e+19,17667302286861.2,70.44977440159633,53.73137027822843,4.84826507199156e-09,67362.97534055175,-1.141735857332622e-06,-1.027793383478855e-06,0.0,0.0,0.0,0.0,0.0
51,-49.99999999999999,-8.75,253.0,-550.0,1005.213329786776,8.449994382759468e-05,0.5451894198144781,253.0,1005.213329786779,862393.8392845447,9.009422307269526e+19,9.009424073999735e+19,17667302080674.92,70.44978776954981,53.73137569939389,5.137676887423552e-09,67342.78971530849,2.834654542349055e-06,2.551762834674271e-06,0.0,1.060756356015426,1.630139515578418,0.0,0.0
52,-49.99999999999999,0.0,253.0,-550.0,1005.1931212444,5.896884004223895e-14,0.5451891773037095,253.0,1005.1931212444,268614.5214288679,9.009344678747088e+19,9.009346445485816e+19,17667387283209.58,70.72533341491233,53.84616888611987,5.990947279073655e-09,68688.08858806951,1.141735858432859e-06,1.027784508117401e-06,0.0,0.0,0.0,0.0,0.0
97,-48.55507548828125,-17.5,253.0,-550.0,133387.4768902261,0.01117931782650699,-34.73292896862865,253.0,133387.4768902266,-1.713038723566312e+16,-1.713038723569029e+16,10394307431.92602,1.713039762999772e+16,88.1413245649077,64.43848417632202,11731587.65823241,8573057.664773036,-26048786732328.78,-8.169869879297935e-10,22447387986.02126,1.060756356015426,1.630139515578418,0.5044220912393667,1.839202540250353e-05
