vertex_id,x_um,depth_um,temperature_K,bias_V,Ex_V_per_cm,Ey_or_Ez_V_per_cm,potential_V,lattice_temperature_K,electric_field_mag_V_per_cm,space_charge_cm-3,net_doping_cm-3,donor_cm-3,acceptor_cm-3,eMobility_cm2_per_Vs,hMobility_cm2_per_Vs,eVelocity_cm_per_s,hVelocity_cm_per_s,srh_recombination_cm-3_s-1,auger_recombination_cm-3_s-1,avalanche_generation_cm-3_s-1,eIonIntegral,hIonIntegral,eAlphaAvalanche_cm-1,hAlphaAvalanche_cm-1
17,-49.99999999999999,-70.0,300.0,-510.0,1084.978365153835,7.506657735235073e-05,0.5351434463640548,300.0,1084.978365153838,-70413.14513865528,9.00944214077003e+19,9.009443907508293e+19,17667382599754.26,62.74667562103883,50.59798055337716,0.0003350120777474751,227866.5636942006,0.009057700228369861,0.007098829235348107,0.0,0.0,0.0,0.0,0.0
18,-49.99999999999999,-61.25,300.0,-510.0,1084.98578947174,6.786774077236854e-05,0.5351433806807996,300.0,1084.985789471742,565778.9813183422,9.009422524563436e+19,9.009424291293667e+19,17667302334388.21,63.15057290243928,50.76479661454113,0.0003342967516056003,230526.4325383044,-0.003019233410183396,-0.002366271259702653,0.0,0.0,0.0,0.0,0.0
32,-49.99999999999999,-52.5,300.0,-510.0,1084.985797903571,3.192010602798904e-08,0.5351433806662516,300.0,1084.985797903571,127513.2943295521,9.009422520218742e+19,9.009424286948978e+19,17667302334560.4,63.15058551895789,50.76480182214506,0.000333532270360008,231002.9846789822,-0.005830243826561326,-0.004569351395843006,0.0,0.0,0.0,0.0,0.0
33,-49.99999999999999,-43.75000000000001,300.0,-510.0,1084.985795875235,7.134942405964062e-09,0.5351433806580146,300.0,1084.985795875235,-353165.2010775295,9.009422517758561e+19,9.009424284488794e+19,17667302332257.82,63.15058552572964,50.76480182493275,0.0003335632705936204,230944.0219123697,-0.01186871064692871,-0.009301893910426127,0.0,0.0,0.0,0.0,0.0
43,-49.99999999999999,-35.0,300.0,-510.0,1084.985789378276,7.855106506222e-09,0.5351433806439958,300.0,1084.985789378276,-324889.9954653078,9.009422513571868e+19,9.0094242803021e+19,17667302327717.48,63.15058552858669,50.76480182611751,0.0003336084290324255,230967.994945822,-0.01166048765312355,-0.009138702784943805,0.0,0.0,0.0,0.0,0.0
44,-49.99999999999999,-26.25,300.0,-510.0,1084.985774042364,2.208849149959166e-08,0.5351433806139434,300.0,1084.985774042364,-42137.93934339794,9.009422504596804e+19,9.009424271327037e+19,17667302317510.34,63.15058553377125,50.76480182826404,0.0003336627504319056,230997.3072142024,-0.0001041114969029007,0.0,0.0,0.0,0.0,0.0,0.0
50,-49.99999999999999,-17.5,300.0,-510.0,1084.985727616855,1.714603555479818e-07,0.5351433805259398,300.0,1084.985727616855,268889.3223908559,9.00942247831487e+19,9.0094242450451e+19,17667302286861.2,63.15058555979346,50.76480183887249,0.0003337246209405329,231030.3365015871,-0.014367386572605,-0.01126018731595495,0.0,0.0,0.0,0.0,0.0
51,-49.99999999999999,-8.75,300.0,-510.0,1084.98542336558,9.05652575956407e-05,0.5351433799532078,300.0,1084.985423365584,466815.761677729,9.009422307269526e+19,9.009424073999735e+19,17667302080674.92,63.15059553998621,50.76480583262995,0.0003337804483276051,231057.3031324156,0.005830243826576664,0.004650946846551967,0.0,0.0,0.0,0.0,0.0
52,-49.99999999999999,0.0,300.0,-510.0,1084.964234623228,0.0,0.5351431200194511,300.0,1084.964234623228,14412.47260657357,9.009344678747088e+19,9.009346445485816e+19,17667387283209.58,63.35257893649289,50.84822845761375,0.0003338701136637481,232709.1098515121,-0.002811010419088013,-0.002203061102654131,0.0,0.0,0.0,0.0,0.0
97,-48.55507548828125,-17.5,300.0,-510.0,125119.8306855391,0.01093391940974928,-33.85242597845028,300.0,125119.8306855396,-1.713038361969305e+16,-1.713038723569029e+16,10394307431.92602,1.713039762999772e+16,81.38917382382617,61.45362072449239,10158332.48448147,7667014.485425279,-2639041409964371.0,-0.7736254279750061,223833137024.3956,0.0,0.0,0.04761218875475039,3.326493323299758e-07
98,-48.6049779296875,-8.75,300.0,-510.0,142193.1825117427,0.2023766364253809,-33.19507515301662,300.0,142193.1825118867,-2.711267638489778e+16,-2.711267997958047e+16,11202919821.90393,2.711269118250029e+16,71.98889759282159,54.63079936514152,10185573.08074753,7726434.084914347,-3644861339348034.0,-0.7807046746291554,13109769822943.84,0.0,0.0,1.643664323528324,0.0002050438986801331
99,-48.6049779296875,-17.5,300.0,-510.0,142193.0862226634,0.01060339034020859,-33.19505916762665,300.0,142193.0862226638,-2.711267785180289e+16,-2.711268144585389e+16,11202922288.6673,2.711269264877618e+16,71.98876778489775,54.63086265040138,10185558.7860214,7726441.737242138,-3644960597291848.0,-0.7805675325595693,13112006220694.0,0.0,0.0,1.643776205384101,0.0002050306054139983
100,-48.55507548828125,-26.25,300.0,-510.0,125119.810935915,0.002065717968645236,-33.85242315636105,300.0,125119.8109359151,-1.713038429269031e+16,-1.713038790799605e+16,10394307610.23349,1.713039830230366e+16,81.38919139980784,61.45363343556521,10158332.35441301,7667014.318723598,-2639120459240388.0,-0.7734775352118951,223835888308.5343,0.0,0.0,0.04761180992591325,3.32644433424879e-07
101,-48.50517304687499,-26.25,300.0,-510.0,114643.8072571286,0.002138746239961174,-34.44381324978144,300.0,114643.8072571287,-1.001678020216922e+16,-1.001678382858267e+16,10128791872.45466,1.001679395737455e+16,88.61039964896592,66.65809253651356,10149414.98712158,7632357.581993843,-1934303301594085.0,-0.7676705852773377,8714593201.65847,0.0,0.0,0.001933500286109095,9.28514555255101e-10
102,-48.50517304687499,-35.0,300.0,-510.0,114643.8014245143,0.0005568968941277951,-34.44381240066649,300.0,114643.8014245143,-1.001678042445579e+16,-1.00167840502552e+16,10128791893.31887,1.001679417904709e+16,88.6104048258348,66.65809623993195,10149414.95033415,7632357.532669461,-1934354936002266.0,-0.7675406438084275,8714806320.14175,0.0,0.0,0.001933495302604277,9.285100670931563e-10
103,-48.45527060546875,-35.0,300.0,-510.0,108627.363891752,0.0005754439114165597,-34.99662345258098,300.0,108627.363891752,-5574013972086326.0,-5574017602190481.0,10052594038.29195,5574027654784520.0,93.47617507771197,70.14801790294429,10151760.36383885,7616176.881436926,-1498379411184798.0,-0.7628497100976959,828349427.9728312,0.0,0.0,0.0001847246632791362,1.134974983563382e-11
104,-48.45527060546875,-43.75000000000001,300.0,-510.0,108627.3632314125,-0.0002999211426631364,-34.9966233137448,300.0,108627.3632314125,-5574014036766070.0,-5574017666350158.0,10052594040.7729,5574027718944200.0,93.47617545553587,70.14801817461205,10151760.36016625,7616176.876943684,-1498413378418547.0,-0.7627404575382634,828368425.0857456,0.0,0.0,0.0001847245684543139,1.13497367781621e-11
105,-48.4053681640625,-43.75000000000001,300.0,-510.0,105316.4226055056,-0.0003130450783164412,-35.52796639075392,300.0,105316.4226055056,-3005846426398094.0,-3005850056825392.0,10033788552.02433,3005860090613944.0,96.45837774346549,72.28004369484707,10158656.55881239,7610680.201557878,-1247551292449693.0,-0.7589981064616107,193537976.5026928,0.0,0.0,4.325888216161624e-05,6.996851503592293e-13
