vertex_id,x_um,depth_um,temperature_K,bias_V,Ex_V_per_cm,Ey_or_Ez_V_per_cm,potential_V,lattice_temperature_K,electric_field_mag_V_per_cm,space_charge_cm-3,net_doping_cm-3,donor_cm-3,acceptor_cm-3,eMobility_cm2_per_Vs,hMobility_cm2_per_Vs,eVelocity_cm_per_s,hVelocity_cm_per_s,srh_recombination_cm-3_s-1,auger_recombination_cm-3_s-1,avalanche_generation_cm-3_s-1,eIonIntegral,hIonIntegral,eAlphaAvalanche_cm-1,hAlphaAvalanche_cm-1
141,-48.75468525390625,-17.5,253.0,-590.0,231163.6833517396,-0.03141784694808089,-29.64450983946096,253.0,231163.6833517418,-5.158872814681738e+16,-5.16553610292079e+16,29808826785.51861,5.165539083803467e+16,54.42735377808695,38.27223428224742,12477362.55210705,8784170.23185518,6206324948700484.0,50514881.79636674,3.043214061712673e+22,0.0,0.0,1453.555319316934,51.84856171905392
142,-48.7047828125,-26.25,253.0,-590.0,192796.7163162796,-0.013012741205578,-30.69874766800591,253.0,192796.71631628,-4.783470786897708e+16,-4.790199263390077e+16,18549832502.73382,4.790201118373327e+16,67.58658024582299,45.57165094992823,12885997.22601387,8707692.140764115,309556868812328.7,2733810.966987158,1.721593366980303e+21,0.0,0.0,173.9309926423754,2.949283551277928
143,-48.65488037109375,-35.0,253.0,-590.0,159504.4858045339,0.001099114922699888,-31.56873744249333,253.0,159504.4858045339,-3.843776119945938e+16,-3.850571765381984e+16,13371375277.2737,3.850573102519512e+16,81.16443698127608,54.5276752609623,12866282.21828565,8623465.969546983,3135281302680.568,33714.51325481552,2.00938904094758e+19,0.0,0.0,4.156837202681182,0.03443926612611029
144,-48.6049779296875,-43.75000000000001,253.0,-590.0,134235.1801635068,0.007476426554749393,-32.29067814494126,253.0,134235.180163507,-2.70441521267707e+16,-2.711268178203439e+16,11202922919.78654,2.711269298495731e+16,90.38078791195395,64.04499147034149,12099349.99162515,8545198.790544353,220849416652.451,3156.475765550371,4.050174399334372e+16,0.0,0.0,0.1910782400091355,6.939095777479194e-05
145,-48.55507548828125,-52.5,253.0,-590.0,117214.8944804745,0.004143439234319969,-32.90845693803286,253.0,117214.8944804746,-1.706147268311253e+16,-1.713038822267098e+16,10394307692.3618,1.713039861697868e+16,99.52685234777523,72.63421607145094,11632924.50327637,8486105.440979742,170697438360.8082,3375.021352410393,29937882129472.86,0.0,0.0,0.02059944868214141,5.09498067846104e-08
146,-48.50517304687499,-61.25,253.0,-590.0,106792.187437482,-0.1629032245922321,-33.46053306671452,253.0,106792.1874376062,-9947658523614418.0,-1.001678392373572e+16,10128791878.39197,1.001679405252759e+16,109.0044846979846,79.23977313923855,11628745.18413108,8450139.096821107,125975964459.2083,3396.563316231872,39531758937.89286,0.9996888893550604,0.9989104088079749,0.0005090342474690276,5.946396145279061e-11
147,-48.45527060546875,-70.0,253.0,-590.0,100830.3888712139,-5.172274299112545,-33.97458380392782,253.0,100830.3890038744,-5504824943701667.0,-5574050054551007.0,10052593876.48716,5574060107144883.0,114.5186647070339,83.08935757350785,11625181.15426998,8429626.684426367,98157487852.83943,3411.30089971999,518564788.0328383,0.9996888893550604,0.9989104088079749,3.34215267558406e-05,3.470175531581494e-13
148,-48.50517304687499,-70.0,253.0,-590.0,106793.4826669938,-9.07623519567312,-33.46081494677959,253.0,106793.4830526824,-9947688120148506.0,-1.00168432284148e+16,10128791396.88677,1.001685335720619e+16,107.6676092160174,78.30673691325349,11622883.81422317,8446428.832217045,126134607934.0817,3403.754280576489,39530521437.4677,0.9996888893550604,0.9989104088079749,0.0005091088195515983,5.950282006376212e-11
149,-48.55507548828125,-61.25,253.0,-590.0,117214.9242818525,-0.1592615667134691,-32.90845757753822,253.0,117214.9242819607,-1.706146742132319e+16,-1.713038799912383e+16,10394307626.26825,1.713039839343146e+16,99.52670861796155,72.6339863078799,11632929.711222,8486098.912189616,170681955537.4175,3375.208690619615,29939718012488.45,0.9996888893550604,0.9989104088079749,0.02059952799231652,5.094993481775508e-08
150,-48.6049779296875,-52.5,253.0,-590.0,134235.1131368226,0.004036857251890802,-32.29067039198294,253.0,134235.1131368227,-2.70441508784841e+16,-2.71126817838257e+16,11202922921.52091,2.711269298674862e+16,90.38081075867959,64.04501182194083,12099348.66603775,8545198.539448818,220852819199.0186,3156.639552369708,4.050172716636322e+16,0.0,0.0,0.1910769162533182,6.938977777587543e-05
151,-48.65488037109375,-43.75000000000001,253.0,-590.0,159504.4400322379,0.007154698290868327,-31.56873238069018,253.0,159504.4400322381,-3.843776031323455e+16,-3.850571756543921e+16,13371375395.13512,3.85057309368146e+16,81.16445394146785,54.52768770866144,12866282.0403196,8623465.822834855,3135303886513.303,33715.54780315568,2.009403657717396e+19,0.0,0.0,4.156822229804076,0.03443912905843315
152,-48.7047828125,-35.0,253.0,-590.0,192796.7542717998,0.001076879029963598,-30.69875078216816,253.0,192796.7542717998,-4.783470669844723e+16,-4.790199212454226e+16,18549833089.27345,4.790201067437535e+16,67.58655964884495,45.57164049157717,12885996.30818226,8707692.253587188,309561703526661.9,2733907.415568592,1.721620111815e+21,0.0,0.0,173.9320621626779,2.949305446079766
153,-48.75468525390625,-26.25,253.0,-590.0,231163.9003860342,-0.01228544533455378,-29.64452876894854,253.0,231163.9003860345,-5.15887262298714e+16,-5.165535929399731e+16,29808830111.33513,5.165538910282743e+16,54.4272923629937,38.27219971223771,12477360.31535036,8784170.617675038,6206460084817276.0,50516259.35320655,3.043278416700497e+22,0.0,0.0,1453.571697981566,51.84935300708597
154,-48.8045876953125,-17.5,253.0,-590.0,269748.8905069444,-0.02950135856125261,-28.39160121904252,253.0,269748.890506946,-4.839968367150582e+16,-4.846569705686394e+16,52882865699.22526,4.846574993972963e+16,45.85665099268199,32.94127041206505,12305705.29491267,8845904.918550055,4.051918627384295e+16,342786071.7569009,1.877667221639644e+23,0.0,0.0,5217.721658783158,314.8028480369014
155,-48.85449013671874,-8.75,253.0,-590.0,303886.6591817479,0.06609710711862818,-26.95225220328529,253.0,303886.659181755,-4.006495192157048e+16,-4.01302128852142e+16,99230924900.5778,4.01303121161391e+16,40.40706520032134,29.33110212310738,12244703.64233804,8892454.209649928,1.307837719598431e+17,1278537086.731646,6.068715461115574e+23,0.0,0.0,11403.04628968097,986.0520587567883
156,-48.85449013671874,0.0,253.0,-590.0,303885.5811805072,-6.723883976963033e-12,-26.95239960862415,253.0,303885.5811805072,-4.006537298329909e+16,-4.013067885995454e+16,99228975624.37003,4.013077808893015e+16,41.10374401692732,29.80437125405756,12242277.30071373,8891250.095744772,1.308689644873947e+17,1281118415.717531,6.069904443565466e+23,0.0,0.0,11402.95344739714,986.0439992357406
157,-48.904392578125,0.0,253.0,-590.0,330876.6603128911,-5.703178412908094e-12,-25.35878003846285,253.0,330876.6603128911,-2.98781882934679e+16,-2.994233555314035e+16,193256951086.6591,2.994252881009144e+16,37.43057039083539,27.30271993135202,12224236.84868336,8925150.749115234,2.68046604030634e+17,3273643021.106695,1.30318003946074e+24,0.0,0.0,18315.85269306546,2012.40780612715
