tcad_x_um,tcad_lateral_um,electric_field_V_per_cm,electron_velocity_cm_per_s,hole_velocity_cm_per_s,electron_drift_to_cathode_ps,hole_drift_to_anode_ps,electron_multiplication_to_cathode,hole_multiplication_to_anode
-0.1996097656249956,-70.0,125.9945501840888,167431.0732414305,60043.53985635335,819.637051497802,2245.178019577217,9.869183693372417,1.0
0.0,-70.0,131.2613345249949,174315.9534483555,62534.70856907805,936.5017483970192,1919.357987603114,9.869183693372417,1.0
0.2500000000000072,-70.0,136.3174700628895,180917.0051103405,64924.83641474295,1077.303072950576,1526.938666152911,9.869183693372417,1.0
0.3750000000000021,-70.0,118.9884869489593,158258.58983860703,56727.38238646873,1151.3416274791564,1320.4974334696162,9.869183693372417,1.0
0.5000000000000057,-70.0,109.9740433592025,146433.16472842405,52456.70919028253,1233.5155425583787,1091.1754992376414,9.869183693372417,1.0
0.6250000000000006,-70.0,102.2685984915929,136303.87262439163,48802.70595179043,1322.0505599117441,843.9629648596388,9.869183693372417,1.0
0.7500000000000041,-70.0,95.60567322009447,127529.34907891136,45640.48718844139,1416.912315981906,578.9564778406461,9.869183693372417,1.0
0.8750000000000078,-70.0,91.11928166409456,121612.92453269032,43509.89517618566,1517.3132065946747,298.37117492057223,9.869183693372417,1.0
0.9375000000000009,-70.0,87.06981576397098,116267.00658622966,41585.86291167494,1569.8872769567995,151.40270299126496,9.869183693372417,1.0
1.000000000000003,-70.0,85.79476013620535,114582.61831998645,40979.858649279326,1624.0379628076205,0.0,9.869183693372417,1.0
